vdm,trash,v1,i1
-0.2,-1.0100000000000001e-08,5.0,-4e-10
-0.19595959595959597,-4.6e-09,5.0,4e-10
-0.19191919191919193,-3.2e-09,5.0,2e-10
-0.1878787878787879,-2.9e-09,5.0,7.000000000000001e-10
-0.18383838383838386,-2.2000000000000003e-09,5.0,-1e-09
-0.17979797979797982,-2.3e-09,5.0,-1.5e-09
-0.17575757575757578,-1.9e-09,5.0,-8e-10
-0.1717171717171717,-2.2000000000000003e-09,5.0,3e-10
-0.1676767676767677,-1.5e-09,5.0,2e-09
-0.16363636363636364,-1.3e-09,5.0,2.5e-09
-0.15959595959595962,-1.4000000000000001e-09,5.0,1e-09
-0.15555555555555556,-9e-10,5.0,1.8e-09
-0.15151515151515152,-1.3e-09,5.0,2.2000000000000003e-09
-0.14747474747474748,-1.3e-09,5.0,3.1e-09
-0.14343434343434344,-1.2e-09,5.0,2.4e-09
-0.1393939393939394,-1.6e-09,5.0,3.2e-09
-0.13535353535353536,-1e-09,5.0,4.6e-09
-0.13131313131313133,-4e-10,5.0,5.4e-09
-0.1272727272727273,-1.2e-09,5.0,6e-09
-0.12323232323232325,-1e-09,5.0,4.7e-09
-0.11919191919191921,-1.3e-09,5.0,5.7000000000000006e-09
-0.11515151515151516,-1.5e-09,5.0,8.5e-09
-0.11111111111111112,-5e-10,5.0,6e-09
-0.10707070707070708,-1e-09,5.0,8e-09
-0.10303030303030304,-1.2e-09,5.0,1.3600000000000001e-08
-0.098989898989899,-1.4000000000000001e-09,5.0,1.32e-08
-0.09494949494949496,-1.3e-09,5.0,1.9100000000000002e-08
-0.09090909090909093,-8e-10,5.0,1.74e-08
-0.08686868686868687,-7.000000000000001e-10,5.0,1.93e-08
-0.08282828282828283,-8e-10,5.0,2.45e-08
-0.0787878787878788,-6e-10,5.0,2.4e-08
-0.07474747474747476,-8e-10,5.0,2.92e-08
-0.07070707070707072,-1.6e-09,5.0,3.31e-08
-0.06666666666666668,-1.1000000000000001e-09,5.0,3.9e-08
-0.06262626262626264,-1.4000000000000001e-09,5.0,4.31e-08
-0.0585858585858586,-1.4000000000000001e-09,5.0,4.64e-08
-0.054545454545454564,-8e-10,5.0,5.3600000000000004e-08
-0.050505050505050525,-1.3e-09,5.0,5.7400000000000004e-08
-0.046464646464646486,-1.7000000000000001e-09,5.0,6.29e-08
-0.04242424242424245,-1.2e-09,5.0,6.96e-08
-0.03838383838383841,-4e-10,5.0,7.46e-08
-0.03434343434343434,-8e-10,5.0,8.47e-08
-0.030303030303030304,-1.3e-09,5.0,8.86e-08
-0.026262626262626265,-1e-10,5.0,1.01e-07
-0.022222222222222227,-7.000000000000001e-10,5.0,1.076e-07
-0.018181818181818188,-9e-10,5.0,1.198e-07
-0.01414141414141415,-5e-10,5.0,1.289e-07
-0.01010101010101011,-9e-10,5.0,1.364e-07
-0.006060606060606072,-6e-10,5.0,1.449e-07
-0.002020202020202033,-1.1000000000000001e-09,5.0,1.5630000000000002e-07
0.0020202020202020055,-1.1000000000000001e-09,5.0,1.635e-07
0.006060606060606044,-1e-09,5.0,1.7530000000000001e-07
0.010101010101010083,-9e-10,5.0,1.832e-07
0.014141414141414121,-8e-10,5.0,1.9400000000000002e-07
0.01818181818181816,-1e-09,5.0,2.0000000000000002e-07
0.0222222222222222,-6e-10,5.0,2.0500000000000002e-07
0.026262626262626265,-1.1000000000000001e-09,5.0,2.16e-07
0.030303030303030304,-1.5e-09,5.0,2.2400000000000002e-07
0.03434343434343434,-1.4000000000000001e-09,5.0,2.3700000000000002e-07
0.03838383838383838,-1e-09,5.0,2.39e-07
0.04242424242424242,-1.1000000000000001e-09,5.0,2.49e-07
0.04646464646464646,-1.1000000000000001e-09,5.0,2.54e-07
0.0505050505050505,-2e-10,5.0,2.6e-07
0.05454545454545451,-1.9e-09,5.0,2.68e-07
0.058585858585858575,-1.1000000000000001e-09,5.0,2.72e-07
0.06262626262626264,-7.000000000000001e-10,5.0,2.7800000000000003e-07
0.06666666666666665,-1.2e-09,5.0,2.8e-07
0.07070707070707072,-1.2e-09,5.0,2.86e-07
0.07474747474747473,-9e-10,5.0,2.91e-07
0.0787878787878788,-8e-10,5.0,2.9500000000000003e-07
0.0828282828282828,-1.3e-09,5.0,2.96e-07
0.08686868686868687,-9e-10,5.0,3.0500000000000004e-07
0.09090909090909088,-9e-10,5.0,3.03e-07
0.09494949494949495,-7.000000000000001e-10,5.0,3.06e-07
0.09898989898989896,-9e-10,5.0,3.08e-07
0.10303030303030303,-1.4000000000000001e-09,5.0,3.0900000000000003e-07
0.10707070707070704,-1.4000000000000001e-09,5.0,3.1200000000000004e-07
0.1111111111111111,-1.1000000000000001e-09,5.0,3.1400000000000003e-07
0.11515151515151512,-7.000000000000001e-10,5.0,3.18e-07
0.11919191919191918,-1e-09,5.0,3.2100000000000003e-07
0.1232323232323232,-7.000000000000001e-10,5.0,3.22e-07
0.12727272727272726,-1.1000000000000001e-09,5.0,3.1700000000000005e-07
0.13131313131313133,-7.000000000000001e-10,5.0,3.23e-07
0.13535353535353534,-7.000000000000001e-10,5.0,3.2100000000000003e-07
0.1393939393939394,-7.000000000000001e-10,5.0,3.23e-07
0.14343434343434341,-1e-09,5.0,3.22e-07
0.14747474747474748,-7.000000000000001e-10,5.0,3.22e-07
0.1515151515151515,-1e-09,5.0,3.23e-07
0.15555555555555556,-4e-10,5.0,3.2600000000000003e-07
0.15959595959595957,-6e-10,5.0,3.2e-07
0.16363636363636364,-3e-10,5.0,3.25e-07
0.16767676767676765,-1.1000000000000001e-09,5.0,3.2400000000000004e-07
0.1717171717171717,-1e-09,5.0,3.2600000000000003e-07
0.17575757575757572,-8e-10,5.0,3.2400000000000004e-07
0.1797979797979798,-1.1000000000000001e-09,5.0,3.2600000000000003e-07
0.1838383838383838,-6e-10,5.0,3.27e-07
0.18787878787878787,-1.1000000000000001e-09,5.0,3.27e-07
0.19191919191919193,-1.7000000000000001e-09,5.0,3.25e-07
0.19595959595959594,-5e-10,5.0,3.3e-07
0.2,-6e-10,5.0,3.2600000000000003e-07
